date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:55:08	3427/3427	---M--	200	added ('OK')	image/png	etag:%2207940ca256ecc0bb468e1a6c13b59f15%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/52784f2a-c4d4-42fa-83c8-df06804bb032_inwdi0.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/52784f2a-c4d4-42fa-83c8-df06804bb032_inwdi0.png	(from http://www.destygo.com/technology)
00:55:08	3058/3058	---M--	200	added ('OK')	image/png	etag:%2222b3e67f43f96dbd28a1ca144f5ea5b0%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/5c9bdc3c-b0e3-4390-93ba-a8f8fbd0dbef_qotuqw.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/5c9bdc3c-b0e3-4390-93ba-a8f8fbd0dbef_qotuqw.png	(from http://www.destygo.com/technology)
00:55:08	20340/20340	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Jan%202018%2022:55:07%20GMT	https://shardest.com/wp-content/plugins/divi-overlays/ajax-handler-wp.php	/home/boss/websites/France/shardest.com/wp-content/plugins/divi-overlays/ajax-handler-wp.php	(from https://shardest.com/)
00:55:08	3299/3299	---M--	200	added ('OK')	image/png	etag:%222294992c1ecbdeb36243ffa04d632b5b%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/f59cebd8-2d81-45bc-bfa3-b30175fccce0_gzppev.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/f59cebd8-2d81-45bc-bfa3-b30175fccce0_gzppev.png	(from http://www.destygo.com/technology)
00:55:09	3660/3660	---M--	200	added ('OK')	image/png	etag:%22ff196e97be15d3985856fcf53c0ed6bb%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_9000,w_1200,f_auto,q_auto/v1/316385/e274341a-4333-4daa-aaf8-ab4464a06a72_hnkwdd.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_9000,w_1200,f_auto,q_auto/v1/316385/e274341a-4333-4daa-aaf8-ab4464a06a72_hnkwdd.png	(from http://www.destygo.com/technology)
00:55:09	2681/2681	---M--	200	added ('OK')	image/png	etag:%22647310558d329da87e9323fd47e92d4e%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_9000,w_1200,f_auto,q_auto/v1/316385/1b44cf94-b922-46b2-8c74-64e9c28619d2_j8ojum.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_9000,w_1200,f_auto,q_auto/v1/316385/1b44cf94-b922-46b2-8c74-64e9c28619d2_j8ojum.png	(from http://www.destygo.com/technology)
00:55:09	2797/2797	---M--	200	added ('OK')	image/png	etag:%225a4fd5226809c1495f330b2af0da6d42%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_9000,w_1200,f_auto,q_auto/v1/316385/ecd93783-4d9d-488c-834f-69e677a5a8dd_gkyaio.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_9000,w_1200,f_auto,q_auto/v1/316385/ecd93783-4d9d-488c-834f-69e677a5a8dd_gkyaio.png	(from http://www.destygo.com/technology)
00:55:10	2653/2653	---M--	200	added ('OK')	image/png	etag:%22e2f4836ad2b2374d2e4ea3777e067539%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_9000,w_1200,f_auto,q_auto/v1/316385/2e5ce93d-4020-4850-806e-1810714a8590_uqsp2f.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_9000,w_1200,f_auto,q_auto/v1/316385/2e5ce93d-4020-4850-806e-1810714a8590_uqsp2f.png	(from http://www.destygo.com/technology)
00:55:10	3100/3100	---M--	200	added ('OK')	image/png	etag:%22ea3d8e34e6324c1674fdba2b04d82083%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_9000,w_1200,f_auto,q_auto/v1/316385/f8db9691-f10a-4ad7-af88-f97e33a034e0_kh5d6h.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_9000,w_1200,f_auto,q_auto/v1/316385/f8db9691-f10a-4ad7-af88-f97e33a034e0_kh5d6h.png	(from http://www.destygo.com/technology)
00:55:10	5049/5049	---M--	200	added ('OK')	image/png	etag:%2243301b8c9adf30dbf019cba3f5a72bcb%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_9000,w_1200,f_auto,q_auto/v1/316385/b674d30a-d17e-4c90-8fd5-8269304fb609_e6sz2j.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_9000,w_1200,f_auto,q_auto/v1/316385/b674d30a-d17e-4c90-8fd5-8269304fb609_e6sz2j.png	(from http://www.destygo.com/technology)
00:55:10	3017/3017	---M--	200	added ('OK')	image/png	etag:%22e1109b605b3312caa193b59616795e4a%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_9000,w_1200,f_auto,q_auto/v1/316385/671b90b8-416f-4ade-9e41-128e10d4f534_zg6srv.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_9000,w_1200,f_auto,q_auto/v1/316385/671b90b8-416f-4ade-9e41-128e10d4f534_zg6srv.png	(from http://www.destygo.com/technology)
00:55:10	2146/2146	---M--	200	added ('OK')	image/png	etag:%225ee206d6a00f38648b3fbb879c64797a%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_9000,w_1200,f_auto,q_auto/v1/316385/a634ecc2-d60f-438f-b9fc-0a4b8fa6c321_z9i5pd.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_9000,w_1200,f_auto,q_auto/v1/316385/a634ecc2-d60f-438f-b9fc-0a4b8fa6c321_z9i5pd.png	(from http://www.destygo.com/technology)
00:55:11	3641/3641	---M--	200	added ('OK')	image/png	etag:%22043a5681dcfaf47fcba0be2bc5e7f8e9%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_9000,w_1200,f_auto,q_auto/v1/316385/c5faeb55-abd2-4556-9825-090c2f62c6b9_tn8q2d.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_9000,w_1200,f_auto,q_auto/v1/316385/c5faeb55-abd2-4556-9825-090c2f62c6b9_tn8q2d.png	(from http://www.destygo.com/technology)
00:55:12	5414/5414	---M--	200	added ('OK')	image/png	etag:%224c9415e910d4e7388fca351a5c4a47c3%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/Zendesk2x_HD_f434ez.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/Zendesk2x_HD_f434ez.png	(from http://www.destygo.com/technology)
00:55:12	33831/33831	---M--	200	added ('OK')	image/png	etag:%22ae37401d2cdaf4589024701a33f7a977%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_9000,w_1200,f_auto,q_auto/v1/316385/4d9a23cc-babf-4668-949a-9d2c9bf83c36_vvxw15.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_9000,w_1200,f_auto,q_auto/v1/316385/4d9a23cc-babf-4668-949a-9d2c9bf83c36_vvxw15.png	(from http://www.destygo.com/technology)
00:55:12	8178/8178	---M--	200	added ('OK')	image/png	etag:%22414463a379d40de806e1f8fb2a54409c%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/SalesForce2x_HD_n5iocx.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/SalesForce2x_HD_n5iocx.png	(from http://www.destygo.com/technology)
00:55:12	5218/5218	---M--	200	added ('OK')	image/png	etag:%22b6db7b8530df27f4b004f4cc0880403a%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/Dimelo2x_HD_hkczfr.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/Dimelo2x_HD_hkczfr.png	(from http://www.destygo.com/technology)
00:55:13	5214/5214	---M--	200	added ('OK')	image/png	etag:%2213f9ff17f5acb65c054ed903704c8379%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_fill,fl_lossy,h_200,w_200,f_auto,g_faces:auto,q_auto/v1/316385/GroupHD_csyshw.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_fill,fl_lossy,h_200,w_200,f_auto,g_faces_auto,q_auto/v1/316385/GroupHD_csyshw.png	(from http://www.destygo.com/technology)
00:55:13	4507/4507	---M--	200	added ('OK')	image/png	etag:%229206b82e1a9e8872c41d6bae3a960920%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_fill,fl_lossy,h_200,w_200,f_auto,g_faces:auto,q_auto/v1/316385/Group_11HD_uttdis.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_fill,fl_lossy,h_200,w_200,f_auto,g_faces_auto,q_auto/v1/316385/Group_11HD_uttdis.png	(from http://www.destygo.com/technology)
00:55:14	4999/4999	---M--	200	added ('OK')	image/png	etag:%22883e9b7a73b48ce09bfc1ac555dc498e%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_fill,fl_lossy,h_200,w_200,f_auto,g_faces:auto,q_auto/v1/316385/Group_9HD_eqvxd8.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_fill,fl_lossy,h_200,w_200,f_auto,g_faces_auto,q_auto/v1/316385/Group_9HD_eqvxd8.png	(from http://www.destygo.com/technology)
00:55:14	5432/5432	---M--	200	added ('OK')	image/png	etag:%223fb7ad330582b65977c0e1c09a5203f8%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_fill,fl_lossy,h_200,w_200,f_auto,g_faces:auto,q_auto/v1/316385/Group_4HD_gsol0w.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_fill,fl_lossy,h_200,w_200,f_auto,g_faces_auto,q_auto/v1/316385/Group_4HD_gsol0w.png	(from http://www.destygo.com/technology)
00:55:14	4297/4297	---M--	200	added ('OK')	image/png	etag:%22f421e960613dbe7fd6bd0699894eb389%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_fill,fl_lossy,h_200,w_200,f_auto,g_faces:auto,q_auto/v1/316385/Group_8HD_m5ohli.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_fill,fl_lossy,h_200,w_200,f_auto,g_faces_auto,q_auto/v1/316385/Group_8HD_m5ohli.png	(from http://www.destygo.com/technology)
00:55:14	6079/6079	---M--	200	added ('OK')	image/png	etag:%2284753f077e77cb2bd63b20785875d4f8%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_fill,fl_lossy,h_200,w_200,f_auto,g_faces:auto,q_auto/v1/316385/Group_10HD_scjgn6.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_fill,fl_lossy,h_200,w_200,f_auto,g_faces_auto,q_auto/v1/316385/Group_10HD_scjgn6.png	(from http://www.destygo.com/technology)
00:55:14	6322/6322	---M--	200	added ('OK')	image/png	etag:%228d25d3907c497f63371e8c8dca8c3223%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_fill,fl_lossy,h_200,w_200,f_auto,g_faces:auto,q_auto/v1/316385/Group_5HD_savzyb.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_fill,fl_lossy,h_200,w_200,f_auto,g_faces_auto,q_auto/v1/316385/Group_5HD_savzyb.png	(from http://www.destygo.com/technology)
00:55:15	4661/4661	---M--	200	added ('OK')	image/png	etag:%22f476b39a3f49e1d9068913fd4e65469c%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_fill,fl_lossy,h_200,w_200,f_auto,g_faces:auto,q_auto/v1/316385/Group_7HD_riuy2z.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_fill,fl_lossy,h_200,w_200,f_auto,g_faces_auto,q_auto/v1/316385/Group_7HD_riuy2z.png	(from http://www.destygo.com/technology)
00:55:15	5664/5664	---M--	200	added ('OK')	image/png	etag:%2237784f64981454bf97d32b2ed422fc94%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_fill,fl_lossy,h_200,w_200,f_auto,g_faces:auto,q_auto/v1/316385/Group_2HD_yhgwgf.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_fill,fl_lossy,h_200,w_200,f_auto,g_faces_auto,q_auto/v1/316385/Group_2HD_yhgwgf.png	(from http://www.destygo.com/technology)
00:55:15	4839/4839	---M--	200	added ('OK')	image/png	etag:%22c38a793fa314e819272e5de5795a6970%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_fill,fl_lossy,h_200,w_200,f_auto,g_faces:auto,q_auto/v1/316385/Group_6HD_ip16qh.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_fill,fl_lossy,h_200,w_200,f_auto,g_faces_auto,q_auto/v1/316385/Group_6HD_ip16qh.png	(from http://www.destygo.com/technology)
00:55:15	4721/4721	---M--	200	added ('OK')	image/png	etag:%2266d02d33a32c7d1c8ec53658d50a3723%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_fill,fl_lossy,h_200,w_200,f_auto,g_faces:auto,q_auto/v1/316385/Group_3HD_afzx7w.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_fill,fl_lossy,h_200,w_200,f_auto,g_faces_auto,q_auto/v1/316385/Group_3HD_afzx7w.png	(from http://www.destygo.com/technology)
00:55:18	21955/21955	---M--	200	added ('OK')	image/png	etag:%22a84f2a0ef978881cfd037ca7704182bb%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_9000,w_1200,f_auto,q_auto/v1/316385/aa575bcb-4807-474b-bcad-34c877201653_lhrnnn.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_9000,w_1200,f_auto,q_auto/v1/316385/aa575bcb-4807-474b-bcad-34c877201653_lhrnnn.png	(from http://www.destygo.com/about)
00:55:19	23482/23482	---M--	200	added ('OK')	image/png	etag:%229b3dfaf2d780137302c1f146dedacff2%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_9000,w_1200,f_auto,q_auto/v1/316385/56738ff3-d5f0-47e1-acd8-63e0260c88ba_nrfv1q.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_9000,w_1200,f_auto,q_auto/v1/316385/56738ff3-d5f0-47e1-acd8-63e0260c88ba_nrfv1q.png	(from http://www.destygo.com/about)
00:55:19	19631/19631	---M--	200	added ('OK')	image/png	etag:%22f3716ba0e59a2be02738e17260943398%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_9000,w_1200,f_auto,q_auto/v1/316385/4a452cf6-df8f-400e-8d99-3a1afd9bfb24_c8h1bs.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_9000,w_1200,f_auto,q_auto/v1/316385/4a452cf6-df8f-400e-8d99-3a1afd9bfb24_c8h1bs.png	(from http://www.destygo.com/about)
00:55:20	22533/22533	---M--	200	added ('OK')	image/png	etag:%2268f4f1caabf6768a8e79aac37effbcb3%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/9afa343a-9e9f-476b-abe5-05f7ad88979f_v6wtho.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/9afa343a-9e9f-476b-abe5-05f7ad88979f_v6wtho.png	(from http://www.destygo.com/about)
00:55:21	22603/22603	---M--	200	added ('OK')	image/png	etag:%224414f947bb086e882ed542bf373ef731%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/f64dbd5a-29df-41c8-8bc3-44b625fc4220_gflklb.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/f64dbd5a-29df-41c8-8bc3-44b625fc4220_gflklb.png	(from http://www.destygo.com/about)
00:55:22	21339/21339	---M--	200	added ('OK')	image/png	etag:%22f8045d1731e4c20b23b13f3c92cc373b%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/c5877132-d683-4bba-9cbf-7a9e1a87c2a7_isiwse.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/c5877132-d683-4bba-9cbf-7a9e1a87c2a7_isiwse.png	(from http://www.destygo.com/about)
00:55:23	22514/22514	---M--	200	added ('OK')	image/png	etag:%2281c254d4707d60770bce7e77213366a7%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/97603542-daa2-49fe-a6a1-f44d3323e37c_t631pj.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/97603542-daa2-49fe-a6a1-f44d3323e37c_t631pj.png	(from http://www.destygo.com/about)
00:55:24	20742/20742	---M--	200	added ('OK')	image/png	etag:%227d0fac4b6067af1a41c2a7dd7f47121e%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/7b5b0b6b-aec9-4308-b8cb-fd007c9a289d_hwp45p.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/7b5b0b6b-aec9-4308-b8cb-fd007c9a289d_hwp45p.png	(from http://www.destygo.com/about)
00:55:25	23866/23866	---M--	200	added ('OK')	image/png	etag:%22b925ebc16a818f1392641e92cbc01175%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/d0c0ddcf-3359-40de-afb2-0f3b18ecadb7_jmezfo.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/d0c0ddcf-3359-40de-afb2-0f3b18ecadb7_jmezfo.png	(from http://www.destygo.com/about)
00:55:25	21977/21977	---M--	200	added ('OK')	image/png	etag:%2220b3c44088da6c045953372f6a385dbe%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/8c32774d-cc7b-4c04-afa3-98ea1ca48b5e_ipgw5v.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/8c32774d-cc7b-4c04-afa3-98ea1ca48b5e_ipgw5v.png	(from http://www.destygo.com/about)
00:55:27	22029/22029	---M--	200	added ('OK')	image/png	etag:%226e5bef22d5518a5cb91b8cafd8f53557%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/570d85ac-a779-43a5-85dd-c01facbb0952_bhv41h.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/570d85ac-a779-43a5-85dd-c01facbb0952_bhv41h.png	(from http://www.destygo.com/about)
00:55:28	21193/21193	---M--	200	added ('OK')	image/png	etag:%225e1e8398971fea15dad2c3e396a853f2%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/ca8ca44a-1180-492d-a466-478242870d71_ivnixr.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/ca8ca44a-1180-492d-a466-478242870d71_ivnixr.png	(from http://www.destygo.com/about)
00:55:28	22165/22165	---M--	200	added ('OK')	image/png	etag:%2230e03a656f4c2b2374cfae79519a5796%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/c31cf8ef-0883-43f2-814e-cee3d30c4d79_dzl8du.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/c31cf8ef-0883-43f2-814e-cee3d30c4d79_dzl8du.png	(from http://www.destygo.com/about)
00:55:29	23355/23355	---M--	200	added ('OK')	image/png	etag:%22bd1ea89a50107d9e78322e509c677052%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/47b91124-1729-4f2c-b332-be14d9acd9e9_juhe1k.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/47b91124-1729-4f2c-b332-be14d9acd9e9_juhe1k.png	(from http://www.destygo.com/about)
00:55:29	3890/3890	---M--	200	added ('OK')	image/png	etag:%227376730bb05fab428a47f6329989c83d%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_9000,w_1200,f_auto,q_auto/v1/316385/Pole_Capital_Background_ready_V1_mbls2a.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_9000,w_1200,f_auto,q_auto/v1/316385/Pole_Capital_Background_ready_V1_mbls2a.png	(from http://www.destygo.com/about)
00:55:29	9275/9275	---M--	200	added ('OK')	image/png	etag:%228775849e7b2ea078aa853ccb515739a8%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_9000,w_1200,f_auto,q_auto/v1/316385/Accor_Background_ready_V1_s0jx9z.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_9000,w_1200,f_auto,q_auto/v1/316385/Accor_Background_ready_V1_s0jx9z.png	(from http://www.destygo.com/about)
00:55:31	18827/18827	---M--	200	added ('OK')	image/png	etag:%221d7fb0f74c6f93efe3a7b77c607b820a%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/1a3edf8a-9543-4fad-a5ab-26384c2802b4_vzqkun.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/1a3edf8a-9543-4fad-a5ab-26384c2802b4_vzqkun.png	(from http://www.destygo.com/about)
00:55:32	13929/13929	---M--	200	added ('OK')	image/png	etag:%22ba992e361911477bc4a8a696b6b0cadf%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/thomasphoto_-_B_W_zfvfp8.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/thomasphoto_-_B_W_zfvfp8.png	(from http://www.destygo.com/about)
00:55:32	17108/17108	---M--	200	added ('OK')	image/png	etag:%22e3c41b4043c00eb4e5068d4a4d635621%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/bae1366b-4cbb-4e06-8111-23c09127c122_sdzjok.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/bae1366b-4cbb-4e06-8111-23c09127c122_sdzjok.png	(from http://www.destygo.com/about)
00:55:32	21066/21066	---M--	200	added ('OK')	image/png	etag:%228a9f97eeb7411082d25276861a5cb923%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/de31eca0-a7a8-4db8-a038-9b9dc398454d_z2haz4.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/de31eca0-a7a8-4db8-a038-9b9dc398454d_z2haz4.png	(from http://www.destygo.com/about)
00:55:34	24382/24382	---M--	200	added ('OK')	image/png	etag:%22b00d99bbe41d908803d896e739e1b7b6%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/6d09f557-dcad-40e3-8d14-b274e81f240f_c5gbeh.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/6d09f557-dcad-40e3-8d14-b274e81f240f_c5gbeh.png	(from http://www.destygo.com/about)
00:55:35	23003/23003	---M--	200	added ('OK')	image/png	etag:%22887b4e6b23daaa5644516cfea9b920ae%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/548ad783-cc82-4b74-b4b3-1fd39c3e5d51_zdses5.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/548ad783-cc82-4b74-b4b3-1fd39c3e5d51_zdses5.png	(from http://www.destygo.com/about)
00:55:36	1913/1913	---M--	200	added ('OK')	image/png	etag:%22b6e9cdec2d7cd3bdb323978820b792a8%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_9000,w_1200,f_auto,q_auto/v1/316385/logo_groupe_en_lcuimu.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_9000,w_1200,f_auto,q_auto/v1/316385/logo_groupe_en_lcuimu.png	(from http://www.destygo.com/use-case)
00:55:36	25109/25109	---M--	200	added ('OK')	image/png	etag:%22657165f580f0327d05b7270922e7bd48%22	http://res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/07a71e8c-71f1-4f7e-91f5-5e6dabd028d5_d17xzw.png	/home/boss/websites/France/res.cloudinary.com/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/v1/316385/07a71e8c-71f1-4f7e-91f5-5e6dabd028d5_d17xzw.png	(from http://www.destygo.com/about)
